date,category,total_units,total_value,stockout_skus,overstock_skus,instock_rate,carrying_cost
2025-01-22,Technology,4925,1469226.36,13,35,0.8452380952380952,734.62
2025-01-23,Breakroom,8753,171624.02,7,2,0.9239130434782609,85.78
2025-01-23,Furniture,5606,3328078.44,10,40,0.8863636363636364,1664.03
2025-01-23,Office Supplies,12198,383506.67,12,2,0.9215686274509803,191.74
2025-01-23,Shipping,7860,352191.61,3,3,0.963855421686747,176.09
2025-01-23,Technology,4908,1428208.63,12,29,0.8571428571428571,714.14
2025-01-24,Breakroom,8588,166129.6,6,3,0.9347826086956522,83.03
2025-01-24,Furniture,5540,3313799.22,12,42,0.8636363636363636,1656.89
2025-01-24,Office Supplies,12248,390193.14,13,2,0.9150326797385621,195.03
2025-01-24,Shipping,7872,358197.83,6,3,0.927710843373494,179.11
2025-01-24,Technology,4883,1471816.3299999998,13,28,0.8452380952380952,735.9
2025-01-25,Breakroom,9042,173937.91,4,3,0.9565217391304348,86.95
2025-01-25,Furniture,5827,3457904.6,10,46,0.8863636363636364,1728.92
2025-01-25,Office Supplies,13415,427101.73,8,3,0.9477124183006536,213.55
2025-01-25,Shipping,8299,378810.41,3,4,0.963855421686747,189.41
2025-01-25,Technology,4970,1499317.89,11,31,0.8690476190476191,749.68
2025-01-26,Breakroom,9274,177999.13,2,2,0.9782608695652174,88.98
2025-01-26,Furniture,5876,3474847.09,8,45,0.9090909090909091,1737.42
2025-01-26,Office Supplies,13989,440567.8,6,3,0.9607843137254902,220.25
2025-01-26,Shipping,8482,386313.76,1,3,0.9879518072289156,193.10999999999999
2025-01-26,Technology,4994,1511535.87,10,33,0.8809523809523809,755.79
2025-01-27,Breakroom,8821,168990.53,5,0,0.9456521739130435,84.47
2025-01-27,Furniture,5706,3358591.96,12,43,0.8636363636363636,1679.27
2025-01-27,Office Supplies,13358,420169.08,11,2,0.9281045751633987,210.04999999999998
2025-01-27,Shipping,7965,369385.22,2,4,0.9759036144578314,184.68
2025-01-27,Technology,4849,1461027.67,11,34,0.8690476190476191,730.53
2025-01-28,Breakroom,8931,170931.19,5,0,0.9456521739130435,85.43
2025-01-28,Furniture,5681,3354255.65,12,42,0.8636363636363636,1677.1
2025-01-28,Office Supplies,12880,412081.12,13,2,0.9150326797385621,206.05
2025-01-28,Shipping,7657,350653.74,3,3,0.963855421686747,175.31
2025-01-28,Technology,4839,1507695.5,11,32,0.8690476190476191,753.86
2025-01-29,Breakroom,8599,168284.0,7,1,0.9239130434782609,84.11
2025-01-29,Furniture,5528,3278252.49,13,39,0.8522727272727273,1639.08
2025-01-29,Office Supplies,12434,391860.65,13,2,0.9150326797385621,195.91
2025-01-29,Shipping,7421,341708.29,3,2,0.963855421686747,170.83
2025-01-29,Technology,4973,1493999.68,13,31,0.8452380952380952,747.04
2025-01-30,Breakroom,8918,174305.16,9,1,0.9021739130434783,87.14
2025-01-30,Furniture,5599,3322536.48,11,39,0.875,1661.25
2025-01-30,Office Supplies,12803,391165.14,16,3,0.8954248366013072,195.53
2025-01-30,Shipping,7341,340749.65,4,2,0.9518072289156626,170.35
2025-01-30,Technology,4991,1468210.8399999999,15,34,0.8214285714285714,734.15
2025-01-31,Breakroom,8758,168879.9,9,1,0.9021739130434783,84.38
2025-01-31,Furniture,5584,3333677.37,9,41,0.8977272727272727,1666.82
2025-01-31,Office Supplies,12477,390291.48,13,3,0.9150326797385621,195.14
2025-01-31,Shipping,7645,346120.64,6,2,0.927710843373494,173.03
2025-01-31,Technology,4991,1457536.22,14,33,0.8333333333333334,728.79
2025-02-01,Breakroom,9053,175758.79,5,2,0.9456521739130435,87.9
2025-02-01,Furniture,5742,3384545.85,8,43,0.9090909090909091,1692.24
2025-02-01,Office Supplies,13044,409606.93,7,2,0.954248366013072,204.8
2025-02-01,Shipping,7787,357666.51,5,3,0.9397590361445783,178.76
2025-02-01,Technology,5114,1542230.02,11,34,0.8690476190476191,771.13
2025-02-02,Breakroom,9468,182548.48,3,1,0.967391304347826,91.27
2025-02-02,Furniture,5803,3439940.41,6,43,0.9318181818181818,1719.92
2025-02-02,Office Supplies,13357,426629.31,4,2,0.9738562091503268,213.34
2025-02-02,Shipping,8132,374511.24,2,3,0.9759036144578314,187.25
2025-02-02,Technology,5133,1541923.44,9,35,0.8928571428571429,770.98
2025-02-03,Breakroom,9179,175109.75,4,0,0.9565217391304348,87.56
2025-02-03,Furniture,5668,3389780.28,11,43,0.875,1694.87
2025-02-03,Office Supplies,12649,407014.48,8,2,0.9477124183006536,203.51
2025-02-03,Shipping,7661,358527.23,6,5,0.927710843373494,179.29
2025-02-03,Technology,5091,1511051.0,14,31,0.8333333333333334,755.55
2025-02-04,Breakroom,8751,172133.57,5,1,0.9456521739130435,86.05
2025-02-04,Furniture,5592,3348906.84,13,43,0.8522727272727273,1674.46
2025-02-04,Office Supplies,11928,388402.63,8,1,0.9477124183006536,194.24
2025-02-04,Shipping,7704,353466.28,2,6,0.9759036144578314,176.74
2025-02-04,Technology,4918,1453810.56,11,30,0.8690476190476191,726.88
2025-02-05,Breakroom,8813,172915.45,7,1,0.9239130434782609,86.45
2025-02-05,Furniture,5539,3306833.55,14,42,0.8409090909090909,1653.43
2025-02-05,Office Supplies,11636,375566.94,11,1,0.9281045751633987,187.76
2025-02-05,Shipping,8132,360086.02,3,4,0.963855421686747,180.07
2025-02-05,Technology,5007,1428948.74,13,30,0.8452380952380952,714.53
2025-02-06,Breakroom,8987,170590.18,7,1,0.9239130434782609,85.29
2025-02-06,Furniture,5564,3331892.98,14,44,0.8409090909090909,1665.93
2025-02-06,Office Supplies,12155,394640.65,6,2,0.9607843137254902,197.35
2025-02-06,Shipping,7987,363093.29,5,4,0.9397590361445783,181.58
2025-02-06,Technology,5076,1473178.94,14,33,0.8333333333333334,736.63
2025-02-07,Breakroom,8620,163024.78,7,1,0.9239130434782609,81.53
2025-02-07,Furniture,5541,3305381.83,13,42,0.8522727272727273,1652.72
2025-02-07,Office Supplies,12024,389157.49,11,2,0.9281045751633987,194.53
2025-02-07,Shipping,7706,351583.51,4,5,0.9518072289156626,175.76
2025-02-07,Technology,5202,1565076.74,11,34,0.8690476190476191,782.52
2025-02-08,Breakroom,9548,182419.74,5,0,0.9456521739130435,91.2
2025-02-08,Furniture,5811,3472633.15,8,43,0.9090909090909091,1736.3
2025-02-08,Office Supplies,12936,415125.23,5,3,0.9673202614379085,207.59
2025-02-08,Shipping,8027,364474.96,2,3,0.9759036144578314,182.2
2025-02-08,Technology,5203,1564391.8199999998,9,36,0.8928571428571429,782.23
2025-02-09,Breakroom,10245,201870.3,1,1,0.9891304347826086,100.87
2025-02-09,Furniture,5807,3495571.91,8,43,0.9090909090909091,1747.77
2025-02-09,Office Supplies,13386,432224.31,5,3,0.9673202614379085,216.11
2025-02-09,Shipping,8146,374145.73,0,3,1.0,187.07
2025-02-09,Technology,5085,1541451.53,11,36,0.8690476190476191,770.75
2025-02-10,Breakroom,9419,185112.24,3,1,0.967391304347826,92.56
2025-02-10,Furniture,5745,3442306.35,10,45,0.8863636363636364,1721.15
2025-02-10,Office Supplies,12573,409868.16,8,3,0.9477124183006536,204.9
2025-02-10,Shipping,7687,360435.93,3,1,0.963855421686747,180.23
2025-02-10,Technology,5025,1492879.91,14,35,0.8333333333333334,746.45
2025-02-11,Breakroom,9474,179936.32,5,1,0.9456521739130435,89.92
2025-02-11,Furniture,5765,3423138.05,10,46,0.8863636363636364,1711.6
2025-02-11,Office Supplies,12450,404231.39,10,2,0.934640522875817,202.13
2025-02-11,Shipping,7970,359635.43,4,1,0.9518072289156626,179.84
2025-02-11,Technology,4982,1438941.94,12,36,0.8571428571428571,719.51
2025-02-12,Breakroom,8947,171841.73,7,1,0.9239130434782609,85.9
2025-02-12,Furniture,5766,3455020.89,10,44,0.8863636363636364,1727.48
2025-02-12,Office Supplies,12352,385580.07,12,1,0.9215686274509803,192.77
2025-02-12,Shipping,8048,357623.49,4,3,0.9518072289156626,178.77
2025-02-12,Technology,4973,1504684.61,13,35,0.8452380952380952,752.38
2025-02-13,Breakroom,9008,172062.36,9,1,0.9021739130434783,86.03
2025-02-13,Furniture,5796,3473685.6,11,46,0.875,1736.83
2025-02-13,Office Supplies,12661,403878.27,7,1,0.954248366013072,201.89
2025-02-13,Shipping,7820,341113.2,5,3,0.9397590361445783,170.56
2025-02-13,Technology,4982,1487407.79,14,35,0.8333333333333334,743.75
2025-02-14,Breakroom,8766,172515.8,10,0,0.8913043478260869,86.29
2025-02-14,Furniture,5695,3405486.34,12,45,0.8636363636363636,1702.73
2025-02-14,Office Supplies,12368,393555.58999999997,10,1,0.934640522875817,196.82
2025-02-14,Shipping,7784,349902.33,5,5,0.9397590361445783,174.92
2025-02-14,Technology,4836,1423002.94,15,31,0.8214285714285714,711.54
2025-02-15,Breakroom,9463,184886.28,5,1,0.9456521739130435,92.44
2025-02-15,Furniture,5820,3505080.18,7,48,0.9204545454545454,1752.55
2025-02-15,Office Supplies,12813,424791.98,6,1,0.9607843137254902,212.41
2025-02-15,Shipping,8079,362597.37,3,6,0.963855421686747,181.29
2025-02-15,Technology,5069,1502411.24,11,33,0.8690476190476191,751.23
2025-02-16,Breakroom,9658,187788.18,5,1,0.9456521739130435,93.89
2025-02-16,Furniture,5901,3563559.92,9,48,0.8977272727272727,1781.79
2025-02-16,Office Supplies,13280,429506.27999999997,7,2,0.954248366013072,214.75
2025-02-16,Shipping,8314,365064.48,2,5,0.9759036144578314,182.56
2025-02-16,Technology,5198,1511490.08,7,33,0.9166666666666666,755.79
2025-02-17,Breakroom,9261,179747.28,5,1,0.9456521739130435,89.82
2025-02-17,Furniture,5762,3492519.3,11,46,0.875,1746.29
2025-02-17,Office Supplies,13070,416022.86,11,1,0.9281045751633987,208.08
2025-02-17,Shipping,7874,345475.12,5,6,0.9397590361445783,172.71
2025-02-17,Technology,5054,1555556.86,13,32,0.8452380952380952,777.8000000000001
2025-02-18,Breakroom,9198,179028.83,7,1,0.9239130434782609,89.55
2025-02-18,Furniture,5749,3466018.28,11,45,0.875,1732.99
2025-02-18,Office Supplies,12872,413503.85,12,2,0.9215686274509803,206.74
2025-02-18,Shipping,7661,350324.06,5,5,0.9397590361445783,175.12
2025-02-18,Technology,5002,1526615.94,11,31,0.8690476190476191,763.3000000000001
2025-02-19,Breakroom,8678,169805.09,8,1,0.9130434782608695,84.91
2025-02-19,Furniture,5719,3449286.68,11,46,0.875,1724.65
2025-02-19,Office Supplies,12458,393446.65,10,2,0.934640522875817,196.76
2025-02-19,Shipping,7760,349191.62,4,3,0.9518072289156626,174.55
2025-02-19,Technology,4930,1488659.87,13,31,0.8452380952380952,744.38
2025-02-20,Breakroom,8819,173274.18,7,2,0.9239130434782609,86.65
2025-02-20,Furniture,5728,3473388.84,12,47,0.8636363636363636,1736.66
2025-02-20,Office Supplies,12396,388244.44,10,4,0.934640522875817,194.09
2025-02-20,Shipping,7774,354822.52999999997,3,3,0.963855421686747,177.42
2025-02-20,Technology,4958,1450279.54,15,34,0.8214285714285714,725.16
2025-02-21,Breakroom,8772,169138.91,7,1,0.9239130434782609,84.51
2025-02-21,Furniture,5666,3429684.6,12,47,0.8636363636363636,1714.83
2025-02-21,Office Supplies,12684,393994.67,12,1,0.9215686274509803,197.01
2025-02-21,Shipping,7838,369364.61,6,5,0.927710843373494,184.67000000000002
2025-02-21,Technology,5085,1528161.93,14,33,0.8333333333333334,764.11
2025-02-22,Breakroom,9828,186635.55,2,0,0.9782608695652174,93.28
2025-02-22,Furniture,5955,3604812.4499999997,7,44,0.9204545454545454,1802.42
2025-02-22,Office Supplies,13195,414712.37,11,2,0.9281045751633987,207.25
2025-02-22,Shipping,8323,379717.96,4,3,0.9518072289156626,189.83
2025-02-22,Technology,5152,1524440.55,11,33,0.8690476190476191,762.2
2025-02-23,Breakroom,9872,188904.94,1,1,0.9891304347826086,94.4
2025-02-23,Furniture,6023,3652712.34,10,47,0.8863636363636364,1826.36
2025-02-23,Office Supplies,13532,426608.6,4,2,0.9738562091503268,213.26
2025-02-23,Shipping,8420,386377.98,2,5,0.9759036144578314,193.18
2025-02-23,Technology,5088,1502938.58,9,32,0.8928571428571429,751.52
2025-02-24,Breakroom,9215,174587.18,3,1,0.967391304347826,87.33
2025-02-24,Furniture,5905,3598820.83,11,45,0.875,1799.4
2025-02-24,Office Supplies,12852,414478.88,12,2,0.9215686274509803,207.21
2025-02-24,Shipping,8085,372961.46,3,4,0.963855421686747,186.5
2025-02-24,Technology,4963,1434451.67,13,30,0.8452380952380952,717.22
2025-02-25,Breakroom,9210,177832.48,5,1,0.9456521739130435,88.89
2025-02-25,Furniture,5802,3541466.04,11,45,0.875,1770.74
2025-02-25,Office Supplies,12306,396163.97,9,4,0.9411764705882353,198.05
2025-02-25,Shipping,7692,354865.91,2,1,0.9759036144578314,177.38
2025-02-25,Technology,5062,1499307.54,11,31,0.8690476190476191,749.65
2025-02-26,Breakroom,8690,171355.21,5,1,0.9456521739130435,85.63
2025-02-26,Furniture,5854,3586942.78,12,48,0.8636363636363636,1793.46
2025-02-26,Office Supplies,12487,400023.21,10,0,0.934640522875817,199.99
2025-02-26,Shipping,7973,358447.06,4,3,0.9518072289156626,179.24
2025-02-26,Technology,5070,1480267.85,12,31,0.8571428571428571,740.16
2025-02-27,Breakroom,8756,170433.01,6,1,0.9347826086956522,85.19
2025-02-27,Furniture,5811,3540800.65,13,45,0.8522727272727273,1770.35
2025-02-27,Office Supplies,12584,397199.41,12,1,0.9215686274509803,198.62
2025-02-27,Shipping,8017,364925.62,4,7,0.9518072289156626,182.44
2025-02-27,Technology,4901,1508991.67,14,30,0.8333333333333334,754.51
2025-02-28,Breakroom,8897,172184.79,5,2,0.9456521739130435,86.12
2025-02-28,Furniture,5855,3584506.01,14,45,0.8409090909090909,1792.24
2025-02-28,Office Supplies,12422,387798.79,11,1,0.9281045751633987,193.94
2025-02-28,Shipping,7844,358277.76,6,5,0.927710843373494,179.11
2025-02-28,Technology,4958,1476948.3199999998,14,34,0.8333333333333334,738.47
2025-03-01,Breakroom,9203,176726.81,5,2,0.9456521739130435,88.39
2025-03-01,Furniture,5960,3627912.65,7,47,0.9204545454545454,1813.93
2025-03-01,Office Supplies,13032,415271.13,4,3,0.9738562091503268,207.6
2025-03-01,Shipping,8293,373140.92,4,4,0.9518072289156626,186.54
2025-03-01,Technology,5206,1535239.56,12,33,0.8571428571428571,767.65
2025-03-02,Breakroom,9625,185113.25,4,2,0.9565217391304348,92.54
2025-03-02,Furniture,6034,3677785.65,6,48,0.9318181818181818,1838.91
2025-03-02,Office Supplies,13341,422886.14,6,3,0.9607843137254902,211.44
2025-03-02,Shipping,8242,369359.27999999997,6,4,0.927710843373494,184.7
2025-03-02,Technology,5188,1525564.32,11,33,0.8690476190476191,762.81
2025-03-03,Breakroom,9201,178381.79,6,1,0.9347826086956522,89.17
2025-03-03,Furniture,5813,3530869.32,10,46,0.8863636363636364,1765.42
2025-03-03,Office Supplies,12619,395430.5,9,1,0.9411764705882353,197.75
2025-03-03,Shipping,7824,355473.58,5,5,0.9397590361445783,177.74
2025-03-03,Technology,5027,1467884.46,12,32,0.8571428571428571,733.96
2025-03-04,Breakroom,8965,175200.25,4,2,0.9565217391304348,87.59
2025-03-04,Furniture,5795,3525007.57,11,43,0.875,1762.5
2025-03-04,Office Supplies,12643,390497.35,13,1,0.9150326797385621,195.22
2025-03-04,Shipping,7431,342010.33,4,3,0.9518072289156626,170.97
2025-03-04,Technology,5094,1442345.93,14,31,0.8333333333333334,721.16
2025-03-05,Breakroom,8654,169644.22,7,2,0.9239130434782609,84.81
2025-03-05,Furniture,5894,3577348.57,11,47,0.875,1788.68
2025-03-05,Office Supplies,12546,392542.86,10,0,0.934640522875817,196.28
2025-03-05,Shipping,7224,333873.81,4,3,0.9518072289156626,166.91
2025-03-05,Technology,4959,1453377.1099999999,16,31,0.8095238095238095,726.71
2025-03-06,Breakroom,8668,165189.61,10,3,0.8913043478260869,82.53
2025-03-06,Furniture,5856,3530686.41,11,46,0.875,1765.39
2025-03-06,Office Supplies,12819,406870.81,8,2,0.9477124183006536,203.44
2025-03-06,Shipping,7080,335594.38,4,3,0.9518072289156626,167.75
2025-03-06,Technology,4956,1508669.15,15,33,0.8214285714285714,754.34
2025-03-07,Breakroom,9092,180491.7,7,4,0.9239130434782609,90.21
2025-03-07,Furniture,5889,3541245.39,12,47,0.8636363636363636,1770.6
2025-03-07,Office Supplies,12278,388481.25,15,4,0.9019607843137255,194.24
2025-03-07,Shipping,7943,357364.21,4,2,0.9518072289156626,178.72
2025-03-07,Technology,5093,1476236.04,16,31,0.8095238095238095,738.11
2025-03-08,Breakroom,9608,188214.91,6,4,0.9347826086956522,94.06
2025-03-08,Furniture,6073,3667040.58,6,47,0.9318181818181818,1833.5
2025-03-08,Office Supplies,12458,395635.33,11,3,0.9281045751633987,197.79
2025-03-08,Shipping,8003,359728.72,4,1,0.9518072289156626,179.9
2025-03-08,Technology,5090,1474736.41,9,32,0.8928571428571429,737.37
2025-03-09,Breakroom,9737,190991.91,1,4,0.9891304347826086,95.5
2025-03-09,Furniture,6098,3671410.75,8,48,0.9090909090909091,1835.71
2025-03-09,Office Supplies,13032,418723.32,6,1,0.9607843137254902,209.34
2025-03-09,Shipping,7993,357252.52,2,2,0.9759036144578314,178.61
2025-03-09,Technology,5186,1582200.99,8,34,0.9047619047619048,791.13
2025-03-10,Breakroom,8887,173753.28,4,2,0.9565217391304348,86.83
2025-03-10,Furniture,5989,3608802.57,9,48,0.8977272727272727,1804.38
2025-03-10,Office Supplies,12238,395578.12,9,1,0.9411764705882353,197.77
2025-03-10,Shipping,7570,349711.47,3,4,0.963855421686747,174.87
2025-03-10,Technology,5045,1522942.98,12,33,0.8571428571428571,761.48
2025-03-11,Breakroom,9304,183553.55,6,2,0.9347826086956522,91.75
2025-03-11,Furniture,5913,3578191.36,10,46,0.8863636363636364,1789.07
2025-03-11,Office Supplies,12288,383422.18,13,3,0.9150326797385621,191.72
2025-03-11,Shipping,7582,350517.69,3,4,0.963855421686747,175.28
2025-03-11,Technology,5021,1486852.1199999999,13,33,0.8452380952380952,743.41
2025-03-12,Breakroom,9120,177189.77,5,1,0.9456521739130435,88.59
2025-03-12,Furniture,5902,3581621.94,9,45,0.8977272727272727,1790.82
2025-03-12,Office Supplies,12651,387329.65,12,2,0.9215686274509803,193.71
2025-03-12,Shipping,7696,358467.83,4,4,0.9518072289156626,179.21
2025-03-12,Technology,4942,1537269.5899999999,13,33,0.8452380952380952,768.68
2025-03-13,Breakroom,9209,178087.14,6,1,0.9347826086956522,89.07
2025-03-13,Furniture,5930,3596928.62,10,47,0.8863636363636364,1798.44
2025-03-13,Office Supplies,12586,392491.55,16,4,0.8954248366013072,196.28
2025-03-13,Shipping,7772,353891.64,3,3,0.963855421686747,176.97
2025-03-13,Technology,4854,1485228.14,14,32,0.8333333333333334,742.61
2025-03-14,Breakroom,8926,170993.56,11,1,0.8804347826086957,85.49
2025-03-14,Furniture,5986,3605853.73,12,48,0.8636363636363636,1802.93
2025-03-14,Office Supplies,12090,381710.2,10,1,0.934640522875817,190.83
2025-03-14,Shipping,7744,343906.58,2,4,0.9759036144578314,171.91
2025-03-14,Technology,4915,1482700.57,13,32,0.8452380952380952,741.36
2025-03-15,Breakroom,9253,180272.42,9,1,0.9021739130434783,90.11
2025-03-15,Furniture,6159,3710315.38,13,49,0.8522727272727273,1855.16
2025-03-15,Office Supplies,13291,424507.58,10,1,0.934640522875817,212.26
2025-03-15,Shipping,8461,373944.45,2,4,0.9759036144578314,186.97
2025-03-15,Technology,5015,1483068.95,10,34,0.8809523809523809,741.52
2025-03-16,Breakroom,9660,187392.68,5,1,0.9456521739130435,93.71
2025-03-16,Furniture,6197,3756569.4699999997,7,46,0.9204545454545454,1878.32
2025-03-16,Office Supplies,13682,435749.83,6,2,0.9607843137254902,217.9
2025-03-16,Shipping,8518,377311.27,4,5,0.9518072289156626,188.64
2025-03-16,Technology,5141,1493819.03,9,34,0.8928571428571429,746.89
2025-03-17,Breakroom,8862,172925.18,5,1,0.9456521739130435,86.47
2025-03-17,Furniture,6093,3709568.11,11,48,0.875,1854.77
2025-03-17,Office Supplies,12856,409105.2,6,1,0.9607843137254902,204.54
2025-03-17,Shipping,8094,365866.08,4,3,0.9518072289156626,182.92
2025-03-17,Technology,5051,1524626.99,9,34,0.8928571428571429,762.29
2025-03-18,Breakroom,9252,176602.67,5,2,0.9456521739130435,88.31
2025-03-18,Furniture,6074,3687254.88,10,48,0.8863636363636364,1843.6299999999999
2025-03-18,Office Supplies,12469,405962.89,8,3,0.9477124183006536,202.98
2025-03-18,Shipping,8049,361548.35,1,2,0.9879518072289156,180.74
2025-03-18,Technology,5055,1497569.66,13,31,0.8452380952380952,748.7900000000001
2025-03-19,Breakroom,8910,172576.37,5,2,0.9456521739130435,86.26
2025-03-19,Furniture,5972,3628214.02,12,44,0.8636363636363636,1814.1299999999999
2025-03-19,Office Supplies,12713,400000.79,9,3,0.9411764705882353,200.0
2025-03-19,Shipping,7771,347468.25,3,2,0.963855421686747,173.71
2025-03-19,Technology,4949,1542826.23,14,32,0.8333333333333334,771.42
2025-03-20,Breakroom,9041,172757.69,7,1,0.9239130434782609,86.41
2025-03-20,Furniture,5981,3636240.64,12,48,0.8636363636363636,1818.13
2025-03-20,Office Supplies,12851,406185.11,10,3,0.934640522875817,203.12
2025-03-20,Shipping,7442,336566.73,3,2,0.963855421686747,168.28
2025-03-20,Technology,5108,1556065.15,16,32,0.8095238095238095,778.02
2025-03-21,Breakroom,8905,169252.71,7,0,0.9239130434782609,84.62
2025-03-21,Furniture,5931,3609964.45,13,47,0.8522727272727273,1804.96
2025-03-21,Office Supplies,12592,403074.0,12,1,0.9215686274509803,201.56
2025-03-21,Shipping,7553,358451.19,4,3,0.9518072289156626,179.22
2025-03-21,Technology,4980,1503497.19,12,32,0.8571428571428571,751.72
2025-03-22,Breakroom,9204,178082.89,2,1,0.9782608695652174,89.07
2025-03-22,Furniture,6092,3699920.76,11,46,0.875,1849.91
2025-03-22,Office Supplies,13449,435717.45,10,2,0.934640522875817,217.9
2025-03-22,Shipping,8231,379539.63,3,4,0.963855421686747,189.72
2025-03-22,Technology,5091,1534071.36,10,31,0.8809523809523809,767.03
2025-03-23,Breakroom,9477,182398.96,3,1,0.967391304347826,91.21
2025-03-23,Furniture,6129,3728113.98,11,46,0.875,1864.08
2025-03-23,Office Supplies,13559,433107.37,9,2,0.9411764705882353,216.53
2025-03-23,Shipping,8406,375886.65,2,6,0.9759036144578314,187.94
2025-03-23,Technology,5228,1565971.21,9,32,0.8928571428571429,782.98
2025-03-24,Breakroom,9518,182866.59,6,1,0.9347826086956522,91.44
2025-03-24,Furniture,6016,3655142.31,13,44,0.8522727272727273,1827.58
2025-03-24,Office Supplies,12594,401552.1,9,1,0.9411764705882353,200.72
2025-03-24,Shipping,7889,352837.39,3,4,0.963855421686747,176.43
2025-03-24,Technology,5048,1493798.0,12,31,0.8571428571428571,746.92
2025-03-25,Breakroom,9383,177929.77,5,1,0.9456521739130435,88.98
2025-03-25,Furniture,6097,3682748.13,13,47,0.8522727272727273,1841.35
2025-03-25,Office Supplies,12537,396266.93,10,1,0.934640522875817,198.14
2025-03-25,Shipping,7863,343469.01,4,2,0.9518072289156626,171.73
2025-03-25,Technology,5059,1540665.47,13,30,0.8452380952380952,770.32
2025-03-26,Breakroom,9077,171640.89,8,0,0.9130434782608695,85.85
2025-03-26,Furniture,5987,3639435.13,13,46,0.8522727272727273,1819.76
2025-03-26,Office Supplies,12700,409417.05,13,4,0.9150326797385621,204.71
2025-03-26,Shipping,8068,353464.69,5,3,0.9397590361445783,176.75
2025-03-26,Technology,4965,1475440.8599999999,14,32,0.8333333333333334,737.71
2025-03-27,Breakroom,8791,170841.68,4,2,0.9565217391304348,85.42
2025-03-27,Furniture,6105,3689710.17,11,48,0.875,1844.8700000000001
2025-03-27,Office Supplies,12998,411716.36,11,3,0.9281045751633987,205.83
2025-03-27,Shipping,7965,348526.57,5,3,0.9397590361445783,174.22
2025-03-27,Technology,5014,1474314.1199999999,15,31,0.8214285714285714,737.16
2025-03-28,Breakroom,9038,174180.2,7,3,0.9239130434782609,87.08
2025-03-28,Furniture,6111,3685166.23,11,50,0.875,1842.56
2025-03-28,Office Supplies,12929,410413.76,9,2,0.9411764705882353,205.15
2025-03-28,Shipping,7748,347660.93,5,2,0.9397590361445783,173.81
2025-03-28,Technology,4950,1493066.83,14,32,0.8333333333333334,746.51
2025-03-29,Breakroom,9649,181570.33,3,1,0.967391304347826,90.78
2025-03-29,Furniture,6217,3767899.53,11,51,0.875,1883.95
2025-03-29,Office Supplies,13622,435561.34,7,3,0.954248366013072,217.82
2025-03-29,Shipping,7953,358437.8,3,3,0.963855421686747,179.2
2025-03-29,Technology,5095,1517525.3,11,32,0.8690476190476191,758.75
2025-03-30,Breakroom,9835,190695.4,3,2,0.967391304347826,95.29
2025-03-30,Furniture,6278,3812531.16,9,48,0.8977272727272727,1906.25
2025-03-30,Office Supplies,14030,442783.07,7,3,0.954248366013072,221.34
2025-03-30,Shipping,7996,360918.61,2,5,0.9759036144578314,180.48
2025-03-30,Technology,5137,1504017.01,9,33,0.8928571428571429,752.0
2025-03-31,Breakroom,9154,176329.76,7,2,0.9239130434782609,88.14999999999999
2025-03-31,Furniture,6164,3747359.32,10,49,0.8863636363636364,1873.67
2025-03-31,Office Supplies,13386,428136.86,10,2,0.934640522875817,214.14000000000001
2025-03-31,Shipping,7433,340322.54,6,3,0.927710843373494,170.18
2025-03-31,Technology,4979,1520632.28,9,34,0.8928571428571429,760.33
2025-04-01,Breakroom,8481,162506.46,8,2,0.9130434782608695,81.26
2025-04-01,Furniture,5896,3581275.41,12,43,0.8636363636363636,1790.62
2025-04-01,Office Supplies,11774,383158.74,14,2,0.9084967320261438,191.52
2025-04-01,Shipping,7170,329712.05,6,1,0.927710843373494,164.82
2025-04-01,Technology,4718,1400936.51,16,29,0.8095238095238095,700.49
2025-04-02,Breakroom,8116,152343.45,8,1,0.9130434782608695,76.16
2025-04-02,Furniture,5661,3426521.06,13,40,0.8522727272727273,1713.26
2025-04-02,Office Supplies,11047,351759.05,17,0,0.8888888888888888,175.84
2025-04-02,Shipping,6832,312631.91,8,1,0.9036144578313253,156.31
2025-04-02,Technology,4582,1373716.43,16,28,0.8095238095238095,686.84
2025-04-03,Breakroom,8122,153858.19,15,1,0.8369565217391305,76.91
2025-04-03,Furniture,5684,3431971.37,15,44,0.8295454545454546,1715.97
2025-04-03,Office Supplies,10776,353146.65,21,2,0.8627450980392157,176.57
2025-04-03,Shipping,7057,329903.79,9,3,0.891566265060241,164.94
2025-04-03,Technology,4705,1372881.33,17,32,0.7976190476190477,686.48
2025-04-04,Breakroom,8039,149426.42,14,0,0.8478260869565217,74.71
2025-04-04,Furniture,5505,3299809.27,15,39,0.8295454545454546,1649.89
2025-04-04,Office Supplies,10872,339563.03,24,2,0.8431372549019608,169.82
2025-04-04,Shipping,7140,334537.22000000003,5,3,0.9397590361445783,167.3
2025-04-04,Technology,4820,1379056.3099999998,17,33,0.7976190476190477,689.54
2025-04-05,Breakroom,8663,165705.78,5,1,0.9456521739130435,82.79
2025-04-05,Furniture,5665,3376102.38,14,44,0.8409090909090909,1688.07
2025-04-05,Office Supplies,11515,360179.04,17,2,0.8888888888888888,180.05
2025-04-05,Shipping,7782,357138.15,5,4,0.9397590361445783,178.6
2025-04-05,Technology,4892,1389143.89,13,34,0.8452380952380952,694.54
2025-04-06,Breakroom,8889,165585.86,8,0,0.9130434782608695,82.76
2025-04-06,Furniture,5877,3507526.2399999998,9,43,0.8977272727272727,1753.78
