sku_id,forecast_date,day_ahead,predicted_demand,model_used,model_mae,product_name,category,unit_price,predicted_revenue
1551368,2026-01-05,5,4.33,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,256.7257
1551368,2026-01-06,6,5.88,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,348.6252
1551368,2026-01-07,7,6.61,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,391.9069
1551368,2026-01-08,8,5.96,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,353.3684
1551368,2026-01-09,9,4.42,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,262.0618
1551368,2026-01-10,10,3.15,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,186.7635
1551368,2026-01-11,11,3.11,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,184.3919
1551368,2026-01-12,12,4.32,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,256.13280000000003
1551368,2026-01-13,13,5.88,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,348.6252
1551368,2026-01-14,14,6.6,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,391.31399999999996
1551368,2026-01-15,15,5.95,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,352.7755
1551368,2026-01-16,16,4.41,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,261.4689
1551368,2026-01-17,17,3.15,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,186.7635
1551368,2026-01-18,18,3.1,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,183.799
1551368,2026-01-19,19,4.32,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,256.13280000000003
1551368,2026-01-20,20,5.87,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,348.0323
1551368,2026-01-21,21,6.6,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,391.31399999999996
1551368,2026-01-22,22,5.95,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,352.7755
1551368,2026-01-23,23,4.41,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,261.4689
1551368,2026-01-24,24,3.14,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,186.1706
1551368,2026-01-25,25,3.1,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,183.799
1551368,2026-01-26,26,4.32,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,256.13280000000003
1551368,2026-01-27,27,5.87,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,348.0323
1551368,2026-01-28,28,6.6,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,391.31399999999996
1551368,2026-01-29,29,5.94,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,352.18260000000004
1551368,2026-01-30,30,4.41,linear_regression,2.58,"Trademark Fine Art RV0020-B1620BMF ""Martinique"" by Mathieu Rivrin 16"" x 20"" Framed Art, Black Matted",Office Supplies,59.29,261.4689
24516637,2026-01-01,1,14.48,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,574.7112
24516637,2026-01-02,2,10.82,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,429.44579999999996
24516637,2026-01-03,3,7.8,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,309.582
24516637,2026-01-04,4,7.69,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,305.2161
24516637,2026-01-05,5,10.59,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,420.3171
24516637,2026-01-06,6,14.3,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,567.567
24516637,2026-01-07,7,16.03,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,636.2307
24516637,2026-01-08,8,14.48,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,574.7112
24516637,2026-01-09,9,10.81,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,429.0489
24516637,2026-01-10,10,7.79,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,309.1851
24516637,2026-01-11,11,7.69,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,305.2161
24516637,2026-01-12,12,10.58,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,419.92019999999997
24516637,2026-01-13,13,14.29,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,567.1700999999999
24516637,2026-01-14,14,16.02,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,635.8338
24516637,2026-01-15,15,14.47,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,574.3143
24516637,2026-01-16,16,10.8,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,428.652
24516637,2026-01-17,17,7.78,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,308.7882
24516637,2026-01-18,18,7.68,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,304.81919999999997
24516637,2026-01-19,19,10.58,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,419.92019999999997
24516637,2026-01-20,20,14.29,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,567.1700999999999
24516637,2026-01-21,21,16.02,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,635.8338
24516637,2026-01-22,22,14.46,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,573.9174
24516637,2026-01-23,23,10.79,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,428.2550999999999
24516637,2026-01-24,24,7.77,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,308.39129999999994
24516637,2026-01-25,25,7.67,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,304.4223
24516637,2026-01-26,26,10.57,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,419.5233
24516637,2026-01-27,27,14.28,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,566.7732
24516637,2026-01-28,28,16.01,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,635.4369
24516637,2026-01-29,29,14.45,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,573.5205
24516637,2026-01-30,30,10.79,linear_regression,6.33,"Ashley Dry Erase Magnetic Whiteboard Erasers, Butterfly, Pack of 6 (ASH10008-6)",Furniture,39.69,428.2550999999999
IM15BP697,2026-01-01,1,3.96,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,908.1071999999999
IM15BP697,2026-01-02,2,2.85,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,653.562
IM15BP697,2026-01-03,3,1.88,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,431.12159999999994
IM15BP697,2026-01-04,4,1.77,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,405.89639999999997
IM15BP697,2026-01-05,5,2.6,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,596.232
IM15BP697,2026-01-06,6,3.76,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,862.2431999999999
IM15BP697,2026-01-07,7,4.36,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,999.8352000000001
IM15BP697,2026-01-08,8,3.96,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,908.1071999999999
IM15BP697,2026-01-09,9,2.85,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,653.562
IM15BP697,2026-01-10,10,1.88,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,431.12159999999994
IM15BP697,2026-01-11,11,1.77,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,405.89639999999997
IM15BP697,2026-01-12,12,2.6,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,596.232
IM15BP697,2026-01-13,13,3.76,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,862.2431999999999
IM15BP697,2026-01-14,14,4.36,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,999.8352000000001
IM15BP697,2026-01-15,15,3.96,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,908.1071999999999
IM15BP697,2026-01-16,16,2.85,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,653.562
IM15BP697,2026-01-17,17,1.88,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,431.12159999999994
IM15BP697,2026-01-18,18,1.77,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,405.89639999999997
IM15BP697,2026-01-19,19,2.6,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,596.232
IM15BP697,2026-01-20,20,3.76,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,862.2431999999999
IM15BP697,2026-01-21,21,4.36,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,999.8352000000001
IM15BP697,2026-01-22,22,3.96,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,908.1071999999999
IM15BP697,2026-01-23,23,2.85,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,653.562
IM15BP697,2026-01-24,24,1.88,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,431.12159999999994
IM15BP697,2026-01-25,25,1.76,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,403.6032
IM15BP697,2026-01-26,26,2.6,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,596.232
IM15BP697,2026-01-27,27,3.75,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,859.9499999999999
IM15BP697,2026-01-28,28,4.36,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,999.8352000000001
IM15BP697,2026-01-29,29,3.95,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,905.814
IM15BP697,2026-01-30,30,2.85,linear_regression,2.08,AVerMedia Live Gamer Ultra (GC553),Technology,229.32,653.562
275166,2026-01-01,1,10.55,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,169.7495
275166,2026-01-02,2,8.02,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,129.0418
275166,2026-01-03,3,5.88,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,94.6092
275166,2026-01-04,4,5.74,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,92.3566
275166,2026-01-05,5,7.72,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,124.2148
275166,2026-01-06,6,10.31,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,165.8879
275166,2026-01-07,7,11.57,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,186.1613
275166,2026-01-08,8,10.54,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,169.58859999999999
275166,2026-01-09,9,8.01,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,128.8809
275166,2026-01-10,10,5.87,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,94.4483
275166,2026-01-11,11,5.74,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,92.3566
275166,2026-01-12,12,7.71,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,124.0539
275166,2026-01-13,13,10.3,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,165.727
275166,2026-01-14,14,11.56,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,186.0004
275166,2026-01-15,15,10.54,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,169.58859999999999
275166,2026-01-16,16,8.0,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,128.72
275166,2026-01-17,17,5.87,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,94.4483
275166,2026-01-18,18,5.73,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,92.1957
275166,2026-01-19,19,7.7,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,123.893
275166,2026-01-20,20,10.3,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,165.727
275166,2026-01-21,21,11.56,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,186.0004
275166,2026-01-22,22,10.53,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,169.4277
275166,2026-01-23,23,8.0,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,128.72
275166,2026-01-24,24,5.86,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,94.2874
275166,2026-01-25,25,5.73,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,92.1957
275166,2026-01-26,26,7.7,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,123.893
275166,2026-01-27,27,10.29,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,165.56609999999998
275166,2026-01-28,28,11.55,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,185.83950000000002
275166,2026-01-29,29,10.53,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,169.4277
275166,2026-01-30,30,7.99,linear_regression,4.76,"Accuform 10"" x 14"" Adhesive Vinyl Safety Sign ""NOT AN EXIT"", Red On White (MEXT911VS)",Breakroom,16.09,128.5591
2083952,2026-01-01,1,11.62,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,565.7778
2083952,2026-01-02,2,8.63,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,420.1947
2083952,2026-01-03,3,6.35,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,309.18149999999997
2083952,2026-01-04,4,6.49,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,315.9981
2083952,2026-01-05,5,8.95,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,435.77549999999997
2083952,2026-01-06,6,11.88,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,578.4372
2083952,2026-01-07,7,13.07,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,636.3783
2083952,2026-01-08,8,11.63,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,566.2647000000001
2083952,2026-01-09,9,8.64,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,420.6816
2083952,2026-01-10,10,6.36,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,309.6684
2083952,2026-01-11,11,6.5,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,316.485
2083952,2026-01-12,12,8.96,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,436.2624
2083952,2026-01-13,13,11.89,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,578.9241
2083952,2026-01-14,14,13.08,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,636.8652
2083952,2026-01-15,15,11.63,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,566.2647000000001
2083952,2026-01-16,16,8.65,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,421.1685
2083952,2026-01-17,17,6.37,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,310.1553
2083952,2026-01-18,18,6.51,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,316.97189999999995
2083952,2026-01-19,19,8.97,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,436.7493
2083952,2026-01-20,20,11.9,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,579.411
2083952,2026-01-21,21,13.08,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,636.8652
2083952,2026-01-22,22,11.64,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,566.7516
2083952,2026-01-23,23,8.66,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,421.6554
2083952,2026-01-24,24,6.38,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,310.6422
2083952,2026-01-25,25,6.52,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,317.45879999999994
2083952,2026-01-26,26,8.98,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,437.2362
2083952,2026-01-27,27,11.9,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,579.411
2083952,2026-01-28,28,13.09,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,637.3521
2083952,2026-01-29,29,11.65,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,567.2385
2083952,2026-01-30,30,8.67,linear_regression,5.98,"Trademark Fine Art ''Mice #8'' by J Hovenstine Studios, 18"" x 24"" Canvas Art (ALI1363-C1824GG)",Office Supplies,48.69,422.1423
24497419,2026-01-01,1,5.71,moving_average_14,1.6,"CLI Dry Erase Markers, Chisel Tip, Black, 12/Pack, 3 Packs (CHL47920-3)",Office Supplies,30.69,175.2399
24497419,2026-01-02,2,5.84,moving_average_14,1.6,"CLI Dry Erase Markers, Chisel Tip, Black, 12/Pack, 3 Packs (CHL47920-3)",Office Supplies,30.69,179.2296
24497419,2026-01-03,3,5.9,moving_average_14,1.6,"CLI Dry Erase Markers, Chisel Tip, Black, 12/Pack, 3 Packs (CHL47920-3)",Office Supplies,30.69,181.07100000000003
24497419,2026-01-04,4,6.03,moving_average_14,1.6,"CLI Dry Erase Markers, Chisel Tip, Black, 12/Pack, 3 Packs (CHL47920-3)",Office Supplies,30.69,185.06070000000003
