alert_type,sku_id,priority,priority_label,message,timestamp,product_name,stockout_days,action,current_qty,safety_stock,max_level,excess_units,actual_slg,target_slg,gap_pct,current_demand,avg_demand,std_demand,order_id,supplier_id,days_late,category
SUPPLIER_DELAY,948494,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"4 1/4"" x 2 1/8"" - Fluorescent Yellow 13 Pt. Shippi",,Contact supplier and review backup options,,,,,,,,,,,ORD008250,SUP003,3.0,Shipping
SUPPLIER_DELAY,948494,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"4 1/4"" x 2 1/8"" - Fluorescent Yellow 13 Pt. Shippi",,Contact supplier and review backup options,,,,,,,,,,,ORD008257,SUP003,3.0,Shipping
SUPPLIER_DELAY,948494,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"4 1/4"" x 2 1/8"" - Fluorescent Yellow 13 Pt. Shippi",,Contact supplier and review backup options,,,,,,,,,,,ORD008258,SUP003,3.0,Shipping
SUPPLIER_DELAY,948494,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"4 1/4"" x 2 1/8"" - Fluorescent Yellow 13 Pt. Shippi",,Contact supplier and review backup options,,,,,,,,,,,ORD008259,SUP003,3.0,Shipping
SUPPLIER_DELAY,948494,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"4 1/4"" x 2 1/8"" - Fluorescent Yellow 13 Pt. Shippi",,Contact supplier and review backup options,,,,,,,,,,,ORD008261,SUP003,3.0,Shipping
SUPPLIER_DELAY,948494,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"4 1/4"" x 2 1/8"" - Fluorescent Yellow 13 Pt. Shippi",,Contact supplier and review backup options,,,,,,,,,,,ORD008264,SUP003,3.0,Shipping
SUPPLIER_DELAY,948494,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"4 1/4"" x 2 1/8"" - Fluorescent Yellow 13 Pt. Shippi",,Contact supplier and review backup options,,,,,,,,,,,ORD008266,SUP003,3.0,Shipping
SUPPLIER_DELAY,2083952,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Trademark Fine Art ''Mice #8'' by J Hovenstine Stu,,Contact supplier and review backup options,,,,,,,,,,,ORD010749,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,2083952,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Trademark Fine Art ''Mice #8'' by J Hovenstine Stu,,Contact supplier and review backup options,,,,,,,,,,,ORD010757,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24497419,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"CLI Dry Erase Markers, Chisel Tip, Black, 12/Pack,",,Contact supplier and review backup options,,,,,,,,,,,ORD010940,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,24497419,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"CLI Dry Erase Markers, Chisel Tip, Black, 12/Pack,",,Contact supplier and review backup options,,,,,,,,,,,ORD010942,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,24497419,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"CLI Dry Erase Markers, Chisel Tip, Black, 12/Pack,",,Contact supplier and review backup options,,,,,,,,,,,ORD010944,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,24511316,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Bazic Sign Here Flags with Dispenser, 1"" Wide, Yel",,Contact supplier and review backup options,,,,,,,,,,,ORD011963,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24511316,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Bazic Sign Here Flags with Dispenser, 1"" Wide, Yel",,Contact supplier and review backup options,,,,,,,,,,,ORD011965,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24511316,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Bazic Sign Here Flags with Dispenser, 1"" Wide, Yel",,Contact supplier and review backup options,,,,,,,,,,,ORD011971,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24511316,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Bazic Sign Here Flags with Dispenser, 1"" Wide, Yel",,Contact supplier and review backup options,,,,,,,,,,,ORD011973,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24511316,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Bazic Sign Here Flags with Dispenser, 1"" Wide, Yel",,Contact supplier and review backup options,,,,,,,,,,,ORD011976,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24511316,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Bazic Sign Here Flags with Dispenser, 1"" Wide, Yel",,Contact supplier and review backup options,,,,,,,,,,,ORD011985,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24514624,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,24 SQUARE ADV LBL GLS 2X2 POL,,Contact supplier and review backup options,,,,,,,,,,,ORD012662,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,2133584,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,Pebeo Porcelaine 150 China Paint Lapis Blue 45 Ml ,,Contact supplier and review backup options,,,,,,,,,,,ORD012923,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,2133584,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Pebeo Porcelaine 150 China Paint Lapis Blue 45 Ml ,,Contact supplier and review backup options,,,,,,,,,,,ORD012924,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,2133584,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Pebeo Porcelaine 150 China Paint Lapis Blue 45 Ml ,,Contact supplier and review backup options,,,,,,,,,,,ORD012927,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,2133584,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Pebeo Porcelaine 150 China Paint Lapis Blue 45 Ml ,,Contact supplier and review backup options,,,,,,,,,,,ORD012929,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,2632924,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,JAM PAPER A9 Colored Invitation Envelopes with Pee,,Contact supplier and review backup options,,,,,,,,,,,ORD013630,SUP003,3.0,Shipping
SUPPLIER_DELAY,2632924,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,JAM PAPER A9 Colored Invitation Envelopes with Pee,,Contact supplier and review backup options,,,,,,,,,,,ORD013636,SUP003,3.0,Shipping
SUPPLIER_DELAY,2632924,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,JAM PAPER A9 Colored Invitation Envelopes with Pee,,Contact supplier and review backup options,,,,,,,,,,,ORD013641,SUP003,3.0,Shipping
SUPPLIER_DELAY,2632924,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,JAM PAPER A9 Colored Invitation Envelopes with Pee,,Contact supplier and review backup options,,,,,,,,,,,ORD013648,SUP003,3.0,Shipping
SUPPLIER_DELAY,2632924,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,JAM PAPER A9 Colored Invitation Envelopes with Pee,,Contact supplier and review backup options,,,,,,,,,,,ORD013653,SUP003,3.0,Shipping
SUPPLIER_DELAY,2632924,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,JAM PAPER A9 Colored Invitation Envelopes with Pee,,Contact supplier and review backup options,,,,,,,,,,,ORD013657,SUP003,3.0,Shipping
SUPPLIER_DELAY,254435,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,Trademark Fine Art Ryan Radke 'Italian Bus Stop' C,,Contact supplier and review backup options,,,,,,,,,,,ORD016536,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,254435,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Trademark Fine Art Ryan Radke 'Italian Bus Stop' C,,Contact supplier and review backup options,,,,,,,,,,,ORD016538,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,254435,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Trademark Fine Art Ryan Radke 'Italian Bus Stop' C,,Contact supplier and review backup options,,,,,,,,,,,ORD016539,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,254435,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,Trademark Fine Art Ryan Radke 'Italian Bus Stop' C,,Contact supplier and review backup options,,,,,,,,,,,ORD016553,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,254435,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Trademark Fine Art Ryan Radke 'Italian Bus Stop' C,,Contact supplier and review backup options,,,,,,,,,,,ORD016558,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,1308923,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Labor Saving Devices™ Creep-Zit™ Compact 24' Threa,,Contact supplier and review backup options,,,,,,,,,,,ORD016739,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,2509195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,BJ's Restaurant & Brewhouse Gift Card $25 (Email D,,Contact supplier and review backup options,,,,,,,,,,,ORD017817,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,2509195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,BJ's Restaurant & Brewhouse Gift Card $25 (Email D,,Contact supplier and review backup options,,,,,,,,,,,ORD017831,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,2509195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,BJ's Restaurant & Brewhouse Gift Card $25 (Email D,,Contact supplier and review backup options,,,,,,,,,,,ORD017832,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,2509195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,BJ's Restaurant & Brewhouse Gift Card $25 (Email D,,Contact supplier and review backup options,,,,,,,,,,,ORD017835,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,2509195,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,BJ's Restaurant & Brewhouse Gift Card $25 (Email D,,Contact supplier and review backup options,,,,,,,,,,,ORD017839,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24298999,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,Baxton Studio Gavin Metal 4-Shelf Closet Storage R,,Contact supplier and review backup options,,,,,,,,,,,ORD018325,SUP004,4.0,Furniture
SUPPLIER_DELAY,24298999,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Baxton Studio Gavin Metal 4-Shelf Closet Storage R,,Contact supplier and review backup options,,,,,,,,,,,ORD018326,SUP004,3.0,Furniture
SUPPLIER_DELAY,24298999,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Baxton Studio Gavin Metal 4-Shelf Closet Storage R,,Contact supplier and review backup options,,,,,,,,,,,ORD018330,SUP004,3.0,Furniture
SUPPLIER_DELAY,24298999,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Baxton Studio Gavin Metal 4-Shelf Closet Storage R,,Contact supplier and review backup options,,,,,,,,,,,ORD018331,SUP004,3.0,Furniture
SUPPLIER_DELAY,24298999,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Baxton Studio Gavin Metal 4-Shelf Closet Storage R,,Contact supplier and review backup options,,,,,,,,,,,ORD018338,SUP004,3.0,Furniture
SUPPLIER_DELAY,24466861,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Custom Floor Decals by Staples® Print Services,,Contact supplier and review backup options,,,,,,,,,,,ORD019082,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24466861,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Custom Floor Decals by Staples® Print Services,,Contact supplier and review backup options,,,,,,,,,,,ORD019084,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24466861,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Custom Floor Decals by Staples® Print Services,,Contact supplier and review backup options,,,,,,,,,,,ORD019089,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,313288,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Trademark Fine Art 'Evocation of an Island' 35"" x ",,Contact supplier and review backup options,,,,,,,,,,,ORD023884,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,313288,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Trademark Fine Art 'Evocation of an Island' 35"" x ",,Contact supplier and review backup options,,,,,,,,,,,ORD023903,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,313288,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Trademark Fine Art 'Evocation of an Island' 35"" x ",,Contact supplier and review backup options,,,,,,,,,,,ORD023905,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,313288,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Trademark Fine Art 'Evocation of an Island' 35"" x ",,Contact supplier and review backup options,,,,,,,,,,,ORD023907,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24546807,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,2023-2024 Blue Sky Travel Write Draw Monarch Migra,,Contact supplier and review backup options,,,,,,,,,,,ORD024307,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24546807,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,2023-2024 Blue Sky Travel Write Draw Monarch Migra,,Contact supplier and review backup options,,,,,,,,,,,ORD024312,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24546807,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,2023-2024 Blue Sky Travel Write Draw Monarch Migra,,Contact supplier and review backup options,,,,,,,,,,,ORD024319,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24546807,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,2023-2024 Blue Sky Travel Write Draw Monarch Migra,,Contact supplier and review backup options,,,,,,,,,,,ORD024323,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24547813,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Space Solutions 3-Drawer Lateral File Cabinet, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD024896,SUP004,4.0,Furniture
SUPPLIER_DELAY,24547813,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Space Solutions 3-Drawer Lateral File Cabinet, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD024900,SUP004,4.0,Furniture
SUPPLIER_DELAY,24547813,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Space Solutions 3-Drawer Lateral File Cabinet, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD024901,SUP004,3.0,Furniture
SUPPLIER_DELAY,24547813,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Space Solutions 3-Drawer Lateral File Cabinet, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD024908,SUP004,3.0,Furniture
SUPPLIER_DELAY,24547813,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Space Solutions 3-Drawer Lateral File Cabinet, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD024909,SUP004,3.0,Furniture
SUPPLIER_DELAY,24547813,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Space Solutions 3-Drawer Lateral File Cabinet, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD024910,SUP004,3.0,Furniture
SUPPLIER_DELAY,24547813,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Space Solutions 3-Drawer Lateral File Cabinet, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD024914,SUP004,4.0,Furniture
SUPPLIER_DELAY,24547813,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Space Solutions 3-Drawer Lateral File Cabinet, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD024921,SUP004,3.0,Furniture
SUPPLIER_DELAY,24581314,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Brookstone Memory Foam/Fleece Support Flex Travel ,,Contact supplier and review backup options,,,,,,,,,,,ORD025723,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24581314,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Brookstone Memory Foam/Fleece Support Flex Travel ,,Contact supplier and review backup options,,,,,,,,,,,ORD025725,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,2133305,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Hygloss Mylar Roll Blue [Pack Of 4] (4PK-61203),,Contact supplier and review backup options,,,,,,,,,,,ORD028084,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,2133305,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,Hygloss Mylar Roll Blue [Pack Of 4] (4PK-61203),,Contact supplier and review backup options,,,,,,,,,,,ORD028090,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,2133305,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Hygloss Mylar Roll Blue [Pack Of 4] (4PK-61203),,Contact supplier and review backup options,,,,,,,,,,,ORD028096,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,2133305,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Hygloss Mylar Roll Blue [Pack Of 4] (4PK-61203),,Contact supplier and review backup options,,,,,,,,,,,ORD028099,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,2133305,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,Hygloss Mylar Roll Blue [Pack Of 4] (4PK-61203),,Contact supplier and review backup options,,,,,,,,,,,ORD028106,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,2133305,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,Hygloss Mylar Roll Blue [Pack Of 4] (4PK-61203),,Contact supplier and review backup options,,,,,,,,,,,ORD028111,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,24556752,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Bush Business Furniture Studio C 72""W L-Shaped Des",,Contact supplier and review backup options,,,,,,,,,,,ORD030329,SUP003,3.0,Furniture
SUPPLIER_DELAY,24556752,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Bush Business Furniture Studio C 72""W L-Shaped Des",,Contact supplier and review backup options,,,,,,,,,,,ORD030330,SUP003,3.0,Furniture
SUPPLIER_DELAY,24393367,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Musgrave You're Somebody Special Pencil, Pack of 1",,Contact supplier and review backup options,,,,,,,,,,,ORD031281,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24393367,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Musgrave You're Somebody Special Pencil, Pack of 1",,Contact supplier and review backup options,,,,,,,,,,,ORD031288,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24323707,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Tape Logic® Removable Rectangle Laser Labels, 8 1/",,Contact supplier and review backup options,,,,,,,,,,,ORD033149,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,24323707,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Tape Logic® Removable Rectangle Laser Labels, 8 1/",,Contact supplier and review backup options,,,,,,,,,,,ORD033153,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,24323707,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Tape Logic® Removable Rectangle Laser Labels, 8 1/",,Contact supplier and review backup options,,,,,,,,,,,ORD033161,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,1567181,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,SD Out 2x4 PIS,,Contact supplier and review backup options,,,,,,,,,,,ORD033764,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,1567181,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,SD Out 2x4 PIS,,Contact supplier and review backup options,,,,,,,,,,,ORD033768,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,1567181,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,SD Out 2x4 PIS,,Contact supplier and review backup options,,,,,,,,,,,ORD033778,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035206,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035210,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035213,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035217,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035220,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035222,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035226,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035230,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035233,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,24324058,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Vangoddy Nylon Casual Messenger Bag, Black (PT_NBK",,Contact supplier and review backup options,,,,,,,,,,,ORD035235,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,224050,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Sizzix® Texturz Impressions Pad, Black",,Contact supplier and review backup options,,,,,,,,,,,ORD035909,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,224050,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Sizzix® Texturz Impressions Pad, Black",,Contact supplier and review backup options,,,,,,,,,,,ORD035910,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,224050,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Sizzix® Texturz Impressions Pad, Black",,Contact supplier and review backup options,,,,,,,,,,,ORD035911,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,224050,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"Sizzix® Texturz Impressions Pad, Black",,Contact supplier and review backup options,,,,,,,,,,,ORD035920,SUP004,3.0,Office Supplies
SUPPLIER_DELAY,224050,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Sizzix® Texturz Impressions Pad, Black",,Contact supplier and review backup options,,,,,,,,,,,ORD035923,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,224050,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,"Sizzix® Texturz Impressions Pad, Black",,Contact supplier and review backup options,,,,,,,,,,,ORD035929,SUP004,4.0,Office Supplies
SUPPLIER_DELAY,24506756,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"WYSE Desktop To Monitor Mounting Kit, Black (THDVG",,Contact supplier and review backup options,,,,,,,,,,,ORD036530,SUP003,3.0,Technology
SUPPLIER_DELAY,24506756,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"WYSE Desktop To Monitor Mounting Kit, Black (THDVG",,Contact supplier and review backup options,,,,,,,,,,,ORD036533,SUP003,3.0,Technology
SUPPLIER_DELAY,24506756,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"WYSE Desktop To Monitor Mounting Kit, Black (THDVG",,Contact supplier and review backup options,,,,,,,,,,,ORD036537,SUP003,3.0,Technology
SUPPLIER_DELAY,24506756,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"WYSE Desktop To Monitor Mounting Kit, Black (THDVG",,Contact supplier and review backup options,,,,,,,,,,,ORD036538,SUP003,3.0,Technology
SUPPLIER_DELAY,24506756,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"WYSE Desktop To Monitor Mounting Kit, Black (THDVG",,Contact supplier and review backup options,,,,,,,,,,,ORD036541,SUP003,3.0,Technology
SUPPLIER_DELAY,24506756,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"WYSE Desktop To Monitor Mounting Kit, Black (THDVG",,Contact supplier and review backup options,,,,,,,,,,,ORD036543,SUP003,3.0,Technology
SUPPLIER_DELAY,24508335,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,"JAM Paper Stackable Front Loading Letter Tray, Let",,Contact supplier and review backup options,,,,,,,,,,,ORD037251,SUP003,3.0,Office Supplies
SUPPLIER_DELAY,24525857,3,MEDIUM,Supplier delivery 4 days late,2026-03-17 14:20:56,AdirOffice 72'' 4-Tier Key Lock Green Steel Storag,,Contact supplier and review backup options,,,,,,,,,,,ORD037940,SUP004,4.0,Furniture
SUPPLIER_DELAY,24525857,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,AdirOffice 72'' 4-Tier Key Lock Green Steel Storag,,Contact supplier and review backup options,,,,,,,,,,,ORD037943,SUP004,3.0,Furniture
SUPPLIER_DELAY,24525857,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,AdirOffice 72'' 4-Tier Key Lock Green Steel Storag,,Contact supplier and review backup options,,,,,,,,,,,ORD037944,SUP004,3.0,Furniture
SUPPLIER_DELAY,24525857,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,AdirOffice 72'' 4-Tier Key Lock Green Steel Storag,,Contact supplier and review backup options,,,,,,,,,,,ORD037945,SUP004,3.0,Furniture
SUPPLIER_DELAY,24525857,3,MEDIUM,Supplier delivery 3 days late,2026-03-17 14:20:56,AdirOffice 72'' 4-Tier Key Lock Green Steel Storag,,Contact supplier and review backup options,,,,,,,,,,,ORD037951,SUP004,3.0,Furniture
